"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.029691356E1,-2.738400459E0,-4.030027390E-1,4.032974243E0,4.891434302E0
1.030973094E1,-4.188926697E0,6.174154282E-1,2.621809721E0,4.980180207E0
1.031760447E1,-4.514460087E0,6.929721832E-1,1.875522733E0,4.937422996E0
1.032553905E1,-4.315591335E0,9.591069221E-1,1.570235729E0,4.691466179E0
1.033341258E1,-4.145026684E0,1.129495621E0,2.172214508E0,4.814096222E0
1.034140818E1,-3.719293118E0,1.419682503E0,3.324070692E0,5.186336440E0
1.034928172E1,-3.429666519E0,1.666382313E0,4.378781319E0,5.806304184E0
1.035715526E1,-3.295247555E0,1.851108551E0,5.363927841E0,6.561781862E0
1.036508983E1,-3.258533955E0,1.883650780E0,5.774390697E0,6.892733255E0
1.037299388E1,-3.631340742E0,1.550285339E0,5.644848824E0,6.888710943E0
1.038098948E1,-3.881585836E0,7.914934158E-1,5.290057182E0,6.608923923E0
1.038889354E1,-3.594120741E0,-6.387233734E-2,4.830246925E0,6.021052145E0
1.039676707E1,-2.503760338E0,-7.788372040E-1,4.410893917E0,5.131411927E0
1.040470164E1,-1.273903489E0,-1.405180931E0,3.973693371E0,4.403135537E0
1.041260570E1,7.851386070E-2,-2.023126602E0,3.461975336E0,4.010545961E0
1.042063182E1,1.350605011E0,-2.229893684E0,3.425620317E0,4.304815246E0
1.042853587E1,1.821586609E0,-2.105400085E0,3.493483543E0,4.467137177E0
1.043640941E1,1.669051409E0,-1.694269180E0,3.333125114E0,4.094631081E0
1.044440501E1,9.678544998E-1,-1.004576683E0,2.964148521E0,3.275987348E0
1.045230906E1,1.019015312E-1,-2.769079208E-1,2.602667332E0,2.619339451E0
1.046033519E1,-7.059402466E-1,2.418136597E-1,2.410951853E0,2.523789673E0
1.046820872E1,-1.481448770E0,5.909681320E-1,2.371654510E0,2.858090080E0
1.047608226E1,-2.173682213E0,7.732973099E-1,2.429841757E0,3.350673672E0
1.048404734E1,-2.496052742E0,7.802467346E-1,2.331954718E0,3.503866017E0
1.049192088E1,-2.576685429E0,6.629762650E-1,2.337671518E0,3.541687938E0
1.049991649E1,-2.360575438E0,4.878492355E-1,2.710571766E0,3.627328572E0
1.050782054E1,-2.227434635E0,2.199754715E-1,2.480012417E0,3.340705891E0
1.051569407E1,-1.847055554E0,5.223274231E-3,2.252004623E0,2.912587566E0
1.052368968E1,-1.822979569E0,-2.497491837E-1,1.877161741E0,2.628567170E0
1.053156322E1,-1.684065461E0,-1.406288147E-1,1.384415030E0,2.184595596E0
1.053955882E1,-1.618121743E0,-3.199481964E-2,7.319388390E-1,1.776253391E0
1.054746287E1,-1.624261022E0,1.312885284E-1,3.282178044E-1,1.662283812E0
1.055539744E1,-1.556582212E0,3.869905472E-1,-1.635611057E-2,1.604050308E0
1.056336253E1,-1.469537377E0,5.621137619E-1,-1.402963996E-1,1.579618645E0
1.057126658E1,-1.224887848E0,6.458930969E-1,-1.340244412E-1,1.391219136E0
1.057926219E1,-1.089160442E0,5.418519974E-1,-7.893329859E-2,1.219058867E0
1.058716624E1,-6.482120752E-1,4.881486893E-1,1.137205064E-1,8.193902556E-1
1.059503978E1,-5.685601234E-1,3.007898331E-1,2.468670011E-1,6.889691240E-1
1.060297435E1,-4.270157814E-1,1.826944351E-1,4.509177208E-1,6.473380300E-1
1.061087840E1,-3.761377335E-1,1.053562164E-1,5.378443003E-1,6.647225122E-1
1.061887401E1,-2.877681255E-1,2.241039276E-1,4.779471755E-1,6.012208970E-1
1.062674754E1,-3.232517242E-1,3.543195724E-1,3.826940954E-1,6.135868376E-1
1.063462108E1,-2.952103615E-1,5.984773636E-1,3.194692731E-1,7.398546673E-1
1.064255565E1,-2.702243328E-1,8.016691208E-1,2.336538732E-1,8.776609264E-1
1.065042918E1,-4.713183641E-1,7.860412598E-1,6.228606403E-2,9.186301847E-1
1.065845530E1,-5.223352909E-1,8.138008118E-1,-2.385024726E-1,9.959866198E-1
1.066632884E1,-4.648520947E-1,6.289291382E-1,-6.627092957E-1,1.025096552E0
1.067420238E1,-1.765646935E-1,6.431341171E-1,-7.312146425E-1,9.896824930E-1
1.068213694E1,2.060413361E-3,4.764556885E-1,-7.282558680E-1,8.702705772E-1
1.069004100E1,2.185702324E-2,4.947347641E-1,-3.609393537E-1,6.127947726E-1
1.069797557E1,5.931258202E-1,9.206323624E-1,-2.219739556E-1,1.117423206E0
1.070584910E1,3.025660515E-1,1.067762375E0,4.397711158E-2,1.110673981E0
1.071372264E1,1.985810995E-1,1.053577423E0,-4.678863287E-2,1.073149112E0
1.072165721E1,1.316783428E-1,1.087612152E0,-1.386813223E-1,1.104297011E0
1.072953074E1,1.920766830E-1,1.020331383E0,-5.310825706E-1,1.166198216E0
1.073752635E1,1.588741541E-1,7.779579163E-1,-7.480407357E-1,1.090882422E0
1.074543040E1,-2.332104445E-1,1.091289520E-1,-1.165976286E0,1.194067393E0
1.075330394E1,3.046692610E-1,2.831058502E-1,-1.252419472E0,1.319669206E0
1.076123851E1,-1.734081507E-1,-3.416242599E-1,-1.066484213E0,1.133210527E0
1.076911204E1,-4.919004440E-2,-5.904617310E-1,-9.416904449E-1,1.112585102E0
1.077713817E1,-6.723654270E-2,-4.701328278E-1,-9.702302516E-2,4.847257945E-1
1.078504222E1,1.456687450E-1,-5.885658264E-1,1.570499241E-1,6.263336124E-1
1.079291575E1,5.205243826E-1,-6.674470901E-1,7.451046705E-1,1.127657848E0
1.080085032E1,1.071160078E0,-9.985284805E-1,5.693868399E-1,1.571192036E0
1.080878489E1,1.266005158E0,-1.299299240E0,7.698299885E-1,1.970681554E0
1.081678050E1,1.299086571E0,-1.634541512E0,7.918810248E-1,2.233030996E0
1.082465404E1,1.333497643E0,-1.996660233E0,7.121663094E-1,2.504405898E0
1.083252757E1,1.346305728E0,-2.225334167E0,6.565390825E-1,2.682479233E0
1.084049266E1,1.465268135E0,-2.277367592E0,4.699398577E-1,2.748500923E0
1.084836619E1,1.654970288E0,-2.337036133E0,6.076806784E-2,2.864324929E0
1.085639232E1,1.598908544E0,-2.291841507E0,-4.878768325E-2,2.794892889E0
1.086426585E1,1.797139287E0,-2.306735992E0,-6.407014728E-1,2.993532851E0
1.087216990E1,2.061208248E0,-2.381575584E0,-1.237851977E0,3.384192551E0
1.088013499E1,2.183712482E0,-2.329493523E0,-1.062279105E0,3.365052329E0
1.088803905E1,2.501417160E0,-2.322910309E0,-7.614380121E-1,3.497540272E0
1.089600413E1,2.605725050E0,-2.694490433E0,-6.916905046E-1,3.811629242E0
1.090390818E1,2.698041916E0,-3.154840469E0,-1.097380877E0,4.293797079E0
1.091178172E1,2.543059349E0,-3.306727409E0,-1.468333602E0,4.422397605E0
1.091971629E1,2.245387077E0,-3.042343140E0,-1.887149453E0,4.225984851E0
1.092762034E1,2.205147028E0,-2.603410721E0,-1.899614334E0,3.904991090E0
1.093564647E1,2.599321842E0,-2.377425194E0,-1.522224188E0,3.837419845E0
1.094355052E1,2.957720280E0,-2.393112183E0,-1.196295381E0,3.988259998E0
1.095142405E1,2.912916660E0,-2.165012360E0,-8.248860836E-1,3.721934851E0
1.095932811E1,2.488671780E0,-1.607461929E0,-4.214420319E-1,2.992496360E0
1.096720164E1,1.925608754E0,-8.408775330E-1,1.687199026E-1,2.107963592E0
1.097513621E1,1.255495429E0,1.562786102E-1,7.331003547E-1,1.462233875E0
1.098300975E1,6.709051132E-1,9.360780716E-1,1.060814261E0,1.565785019E0
1.099088328E1,1.400488615E-1,1.119997025E0,1.154286385E0,1.614429954E0
1.099881785E1,-5.389094353E-1,8.705883026E-1,1.035059094E0,1.455917134E0
1.100669139E1,-1.335661054E0,1.852226257E-1,9.223410487E-1,1.633710770E0
1.101471751E1,-1.905487537E0,-6.562166214E-1,1.193851471E0,2.342388598E0
1.102259105E1,-2.272388220E0,-1.517733574E0,1.390264273E0,3.065957953E0
1.103046458E1,-3.073559761E0,-2.429732323E0,1.250787497E0,4.112765265E0
1.103842967E1,-3.961283445E0,-3.064555168E0,1.188082933E0,5.147310557E0
1.104630321E1,-4.462526321E0,-3.105745316E0,1.732971907E0,5.706398756E0
1.105432933E1,-4.625614643E0,-3.014804840E0,2.766289711E0,6.175574290E0
1.106223338E1,-4.531432152E0,-2.990916252E0,4.113791466E0,6.811955490E0
1.107010692E1,-3.877846718E0,-3.025017738E0,4.660532475E0,6.775617347E0
1.107801097E1,-3.026639223E0,-2.962966919E0,4.366990089E0,6.083610802E0
1.108588450E1,-2.577273607E0,-2.891247749E0,3.438251972E0,5.179114733E0
1.109388011E1,-2.370412350E0,-2.484466553E0,2.597247839E0,4.305476175E0
1.110175364E1,-2.285693645E0,-1.813472748E0,1.780387640E0,3.418019748E0
1.110962718E1,-2.423190832E0,-1.385030746E0,1.030399919E0,2.975212256E0
1.111756175E1,-2.339002371E0,-8.841552734E-1,6.492681503E-1,2.583449587E0
1.112543528E1,-1.396713495E0,-6.151876450E-1,1.028892398E0,1.840620546E0
1.113340037E1,-7.182502747E-1,-6.019706726E-1,1.334215164E0,1.630454615E0
1.114127391E1,1.079264879E-1,-5.770521164E-1,1.744859338E0,1.840970228E0
1.114917796E1,2.840144634E-1,-5.162849426E-1,2.351232290E0,2.423944645E0
1.115711253E1,1.403498650E-2,-3.627090454E-1,2.999650478E0,3.021532364E0
1.116498607E1,-3.775882721E-2,-1.238203049E-1,3.386234283E0,3.388707692E0
1.117301219E1,-6.215577126E-1,1.108818054E-1,3.283045530E0,3.343204558E0
1.118088972E1,-1.010124803E0,4.242744446E-1,3.102575064E0,3.290339336E0
1.118876325E1,-1.103196740E0,7.147226334E-1,2.769376993E0,3.065504921E0
1.119672834E1,-9.564218521E-1,1.049192905E0,2.598918200E0,2.961405801E0
1.120460187E1,-1.071536422E0,1.278773785E0,2.460082531E0,2.972449958E0
1.121262800E1,-9.546115398E-1,1.380467415E0,2.248214960E0,2.805609378E0
1.122047101E1,-7.924921513E-1,1.543998241E0,2.185620785E0,2.790862339E0
1.122837507E1,-5.547528267E-1,1.807336807E0,2.352326632E0,3.017889596E0
1.123630964E1,-1.262090206E-1,1.888229847E0,2.654738188E0,3.260210962E0
1.124421369E1,4.386487007E-1,1.783949852E0,2.824587345E0,3.369448535E0
1.125217878E1,7.955780029E-1,1.753772259E0,3.079754114E0,3.632292237E0
1.126008283E1,8.878254890E-1,1.784695148E0,3.225434065E0,3.791674535E0
1.126795637E1,5.483319759E-1,1.924716949E0,3.210230827E0,3.782959854E0
1.127592145E1,2.025675774E-2,2.172301292E0,3.077423096E0,3.766939892E0
1.128379499E1,-1.063708067E0,2.412019253E0,3.111526966E0,4.078101493E0
1.129182111E1,-1.801952124E0,2.780920029E0,3.202069283E0,4.608014253E0
1.129969465E1,-2.318010807E0,3.046650887E0,3.245728493E0,5.018964951E0
1.130756818E1,-2.748625517E0,3.055500031E0,3.378893137E0,5.320520792E0
1.131550275E1,-2.923481941E0,3.156897068E0,3.388973951E0,5.477032974E0
1.132337629E1,-3.012360811E0,3.106045723E0,3.359911203E0,5.478215128E0
1.133134138E1,-2.936885834E0,2.956376076E0,3.197573185E0,5.252611938E0
1.133927595E1,-2.723977804E0,2.653139591E0,3.001410961E0,4.844344386E0
1.134714948E1,-2.318872213E0,2.298000336E0,2.763971806E0,4.277559354E0
1.135511457E1,-1.809539080E0,1.884396076E0,2.391929388E0,3.542133037E0
1.136301862E1,-1.503264189E0,1.523180962E0,2.031404018E0,2.950675473E0
1.137101423E1,-1.123669028E0,1.197827339E0,1.736197710E0,2.389938264E0
1.137891828E1,-8.599337339E-1,9.656977654E-1,1.451110125E0,1.943650893E0
1.138679182E1,-7.445833683E-1,7.751960754E-1,1.063078880E0,1.511777118E0
1.139472638E1,-5.447378159E-1,6.426115036E-1,6.714653969E-1,1.077290403E0
1.140259992E1,-4.040066004E-1,6.004486084E-1,3.216383457E-1,7.919665965E-1
1.141053449E1,-4.717738628E-1,4.223461151E-1,-7.482290268E-2,6.376090380E-1
1.141840803E1,-5.171000957E-1,2.046852112E-1,-5.210287571E-1,7.620757905E-1
1.142628156E1,-6.137026548E-1,-1.273698807E-1,-1.218511581E0,1.370264394E0
1.143421613E1,-4.437437057E-1,-4.412450790E-1,-2.036605835E0,2.130579504E0
1.144208967E1,-1.445474625E-1,-8.789148331E-1,-2.646635056E0,2.792501096E0
1.145011579E1,3.157696724E-1,-1.614299774E0,-2.935876608E0,3.365270525E0
1.145801984E1,8.075590134E-1,-2.386887550E0,-2.803604841E0,3.769560166E0
1.146589338E1,1.356719732E0,-3.088343620E0,-2.441886663E0,4.164296486E0
1.147382795E1,1.933851004E0,-3.331723213E0,-2.333535671E0,4.503948046E0
1.148173200E1,2.262721777E0,-3.173143387E0,-2.237807989E0,4.494055339E0
1.148975812E1,2.199586391E0,-2.854634285E0,-2.162988663E0,4.203050933E0
1.149766218E1,2.395299435E0,-2.365683556E0,-1.889233351E0,3.860456025E0
1.150553571E1,2.316211224E0,-1.863811493E0,-1.561957598E0,3.358323875E0
1.151347028E1,2.099897623E0,-1.324672699E0,-1.497006893E0,2.899199446E0
1.152137434E1,1.768447638E0,-8.337936401E-1,-1.594677925E0,2.523017353E0
1.152933942E1,1.405882835E0,-4.636440277E-1,-1.811065197E0,2.339108693E0
1.153721296E1,8.461656570E-1,-2.258024216E-1,-2.141485691E0,2.313643019E0
1.154514753E1,1.508030891E-1,-4.283905029E-2,-2.202355862E0,2.207928463E0
1.155308210E1,-3.485057354E-1,1.763944626E-1,-2.056268692E0,2.093038984E0
1.156101667E1,-8.949041367E-1,2.881717682E-2,-1.829959631E0,2.037261911E0
1.156904279E1,-1.252087951E0,-4.680147171E-1,-1.324508429E0,1.881776976E0
1.157691633E1,-1.063402772E0,-1.396920204E0,-5.349102020E-1,1.835303908E0
1.158478986E1,-6.511960030E-1,-2.302521706E0,6.596326828E-2,2.393744680E0
1.159275495E1,-5.757067204E-1,-3.256670952E0,5.967967510E-1,3.360581836E0
1.160062849E1,-1.107048273E0,-4.152214050E0,9.070079327E-1,4.391935882E0
1.160865461E1,-1.796976089E0,-5.079326630E0,1.166060209E0,5.512565509E0
1.161652814E1,-2.399678230E0,-6.146906853E0,1.498285294E0,6.766666704E0
1.162437116E1,-3.071969748E0,-7.229148865E0,2.851137638E0,8.356229848E0
1.163233625E1,-3.019135237E0,-6.925045013E0,4.440909863E0,8.763167602E0
1.164020978E1,-2.767568827E0,-5.538452148E0,4.611934662E0,7.720351724E0
1.164823591E1,-3.300718784E0,-3.797153473E0,3.191984653E0,5.958345829E0
1.165610944E1,-4.407312393E0,-2.649440765E0,1.226263762E0,5.286554806E0
1.166398298E1,-4.618946075E0,-1.492342949E0,-1.650872231E-1,4.856851255E0
1.167194806E1,-4.174085140E0,-2.747879028E-1,-3.208692074E-1,4.195408466E0
1.167982160E1,-3.654559135E0,9.018054008E-1,7.827501297E-1,3.844704569E0
1.168775617E1,-3.443131447E0,1.726073742E0,2.140932560E0,4.406594711E0
1.169566022E1,-3.287623167E0,2.419759750E0,3.454073191E0,5.347366169E0
1.170353376E1,-3.179250240E0,2.827472210E0,4.453571796E0,6.159263993E0
1.171146833E1,-3.356793880E0,3.034405708E0,5.337553501E0,6.997511024E0
1.171934186E1,-3.392952442E0,3.038197517E0,5.763141155E0,7.345513352E0
1.172733747E1,-3.062365532E0,2.742241383E0,6.060855865E0,7.323383390E0
1.173521100E1,-2.427519798E0,1.775291443E0,6.232071877E0,6.919771091E0
1.174308454E1,-1.493529320E0,1.379690170E-1,6.041543961E0,6.224943269E0
1.175101911E1,-7.846879959E-2,-1.548727989E0,5.561985970E0,5.774114968E0
1.175889265E1,1.770246029E0,-3.104915619E0,5.101272583E0,6.228744173E0
1.176691877E1,3.831525803E0,-3.654702187E0,4.788648605E0,7.139229196E0
1.177479230E1,4.341150761E0,-3.335240364E0,4.646543980E0,7.180514548E0
1.178266584E1,3.630688190E0,-2.388113022E0,4.200055122E0,6.043628345E0
1.179063093E1,2.090575457E0,-1.037356377E0,3.383286238E0,4.110138654E0
1.179853498E1,4.831805229E-1,5.625820160E-2,2.431214809E0,2.479401914E0
1.180650007E1,-8.455924988E-1,6.224784851E-1,1.869723082E0,2.144381156E0
1.181440412E1,-1.841635942E0,8.553514481E-1,1.725389361E0,2.664623330E0
1.182227766E1,-2.539827108E0,1.044270515E0,1.940079689E0,3.362310493E0
1.183021222E1,-2.598158836E0,1.151910782E0,2.268231392E0,3.636234513E0
1.183808576E1,-2.254374027E0,1.091833115E0,2.522332907E0,3.554780598E0
1.184602033E1,-1.728625536E0,8.441009521E-1,2.680736065E0,3.299545198E0
1.185389387E1,-8.938580751E-1,6.895961761E-1,2.516110897E0,2.757777944E0
1.186176740E1,-2.927410603E-1,4.591226578E-1,2.227261782E0,2.292855422E0
1.186970197E1,1.115705967E-1,2.444181442E-1,2.204971552E0,2.221280660E0
1.187757551E1,3.352656364E-1,1.831445694E-1,2.264451742E0,2.296450886E0
1.188557111E1,3.180551529E-1,2.149047852E-1,2.262933969E0,2.295258874E0
1.189344465E1,1.969835758E-1,2.622032166E-1,2.153598547E0,2.178425982E0
1.190131818E1,-3.826447725E-1,4.204893112E-1,2.009270668E0,2.088156340E0
1.190928327E1,-1.047364712E0,5.923452377E-1,1.792899370E0,2.159243819E0
1.191715681E1,-1.204286695E0,7.591762543E-1,1.455866933E0,2.036222864E0
1.192515241E1,-1.277471066E0,7.462730408E-1,1.189844608E0,1.898574720E0
1.193308698E1,-1.087013006E0,5.490293503E-1,9.538310170E-1,1.546875597E0
1.194096052E1,-7.804334164E-1,3.468923569E-1,8.197913170E-1,1.183836318E0
1.194892560E1,-5.465376377E-1,1.827573776E-1,6.977572441E-1,9.049689609E-1
1.195679914E1,-3.384995461E-1,1.690549850E-1,7.785036564E-1,8.655804259E-1
1.196479474E1,-3.245409727E-1,1.092576981E-1,6.390005350E-1,7.249729452E-1
1.197269880E1,-4.867916107E-1,1.685161591E-1,5.121574998E-1,7.264083375E-1
1.198057233E1,-6.436952353E-1,3.033409119E-1,3.771177530E-1,8.053428241E-1
1.198850690E1,-8.490787745E-1,3.107357025E-1,5.050152540E-2,9.055616192E-1
1.199641096E1,-9.566175938E-1,2.961339951E-1,-1.369774342E-1,1.010730123E0
1.200434553E1,-8.404920101E-1,3.794927597E-1,-2.416191101E-1,9.533212303E-1
1.201221906E1,-6.276240349E-1,3.741207123E-1,-3.400520086E-1,8.059240691E-1
1.202009260E1,-3.186271191E-1,5.504903793E-1,-1.044137478E-1,6.445658457E-1
1.202805768E1,-1.787328720E-2,6.742353439E-1,4.371929169E-2,6.758876607E-1
1.203593122E1,1.506842375E-1,7.857894897E-1,2.917477190E-1,8.516381821E-1
1.204392683E1,2.774537802E-1,9.162149429E-1,5.645365119E-1,1.111364879E0
1.205180036E1,3.021142483E-1,9.845790863E-1,7.306605577E-1,1.262748529E0
1.205967390E1,2.728996277E-1,9.975728989E-1,9.537906647E-1,1.406891086E0
1.206763898E1,3.265640736E-1,6.631498337E-1,6.539139748E-1,9.869221258E-1
1.207551252E1,2.938340902E-1,4.195566177E-1,6.157505512E-1,8.009462962E-1
1.208353864E1,4.363731146E-1,9.402751923E-2,1.792337000E-1,4.810274303E-1
1.209141218E1,3.966695070E-1,-5.192947388E-2,-1.237087920E-1,4.187448308E-1
1.209928571E1,4.595671892E-1,-3.401708603E-1,-7.122516632E-1,9.133568018E-1
1.210722028E1,4.779231548E-1,-5.424146652E-1,-5.759844184E-1,9.243280052E-1
1.211509382E1,4.793637991E-1,-8.685674667E-1,-7.558844090E-1,1.247221045E0
1.212308942E1,6.310248375E-1,-1.020812988E0,-6.815221310E-1,1.380117356E0
1.213093244E1,2.069499493E-1,-1.468792915E0,-1.397743821E-1,1.489871735E0
1.213883649E1,3.313156366E-1,-1.792611122E0,-1.634264588E-1,1.830282190E0
1.214680158E1,4.739365578E-1,-1.738761902E0,4.021475613E-1,1.846518744E0
1.215467512E1,6.019527912E-1,-1.520581245E0,1.282365084E0,2.078214304E0
1.216257917E1,1.032790899E0,-1.454192162E0,1.499339581E0,2.330096792E0
1.217048322E1,1.135891795E0,-1.376396179E0,1.917817473E0,2.619683277E0
1.217835676E1,1.161781073E0,-1.457304001E0,1.811844826E0,2.599279109E0
1.218629133E1,1.458486557E0,-1.277724266E0,1.996894598E0,2.783406254E0
1.219416486E1,1.555878758E0,-1.766326904E0,1.237618804E0,2.659392740E0
1.220216047E1,1.493193030E0,-1.711889267E0,1.238293886E0,2.587191921E0
1.221006452E1,1.293425918E0,-1.883100510E0,3.228460550E-1,2.307216442E0
1.221793806E1,7.937445641E-1,-1.667039871E0,-1.066968739E-1,1.849442237E0
1.222590314E1,7.159382105E-1,-1.609774590E0,-6.528045535E-1,1.878854847E0
1.223377668E1,7.442960739E-1,-1.435473442E0,-3.746925592E-1,1.659805760E0
1.224177228E1,1.151604533E0,-1.759446144E0,-3.611152768E-1,2.133599770E0
1.224967634E1,1.423754930E0,-2.201287270E0,-5.815069675E-1,2.685310801E0
1.225754987E1,1.608447909E0,-2.425859451E0,-9.830144644E-1,3.072167995E0
1.226548444E1,1.880258679E0,-2.394890785E0,-1.114850998E0,3.242493997E0
1.227341901E1,2.346149445E0,-2.254570007E0,-7.212328315E-1,3.332818617E0
1.228144514E1,2.794406414E0,-2.162769318E0,-2.141694129E-1,3.540077240E0
1.228934919E1,2.870176792E0,-2.086601257E0,1.199351251E-1,3.550521660E0
1.229722272E1,2.623916626E0,-1.619180679E0,2.901157737E-1,3.096910024E0
1.230512678E1,1.999287605E0,-7.753086090E-1,3.601981699E-1,2.174395799E0
1.231306135E1,1.348458767E0,3.480720520E-2,7.491273880E-1,1.542966115E0
1.232108747E1,5.575250387E-1,6.198911667E-1,1.010841727E0,1.310305394E0
1.232896100E1,-4.014393091E-1,6.061735153E-1,1.095050335E0,1.314433371E0
1.233683454E1,-1.250400305E0,1.253395081E-1,1.069843411E0,1.650386573E0
1.234476911E1,-1.772840023E0,-6.427545547E-1,1.163301945E0,2.215709047E0
1.235264265E1,-2.496200323E0,-1.520937920E0,1.350612164E0,3.220003327E0
1.236066877E1,-3.202724457E0,-2.365633011E0,1.625924230E0,4.300847950E0
1.236854230E1,-3.749392986E0,-2.827355385E0,1.843472242E0,5.044826672E0
1.237641584E1,-4.218427658E0,-2.953018188E0,2.089930058E0,5.557270551E0
1.238438093E1,-4.352434158E0,-2.749596596E0,2.437812328E0,5.696217472E0
1.239231550E1,-4.187403679E0,-2.490399361E0,2.718423843E0,5.579091928E0
1.240034162E1,-3.982319832E0,-2.512221336E0,3.018249989E0,5.592849031E0
1.240821516E1,-3.485827446E0,-2.782072067E0,3.125239372E0,5.445919491E0
1.241608869E1,-2.952135086E0,-3.246273994E0,2.951366901E0,5.288096349E0
1.242405378E1,-2.266015053E0,-3.419060707E0,2.545024633E0,4.827209414E0
1.243192731E1,-1.909694910E0,-3.437029839E0,1.921392560E0,4.376283598E0
1.243986188E1,-1.810070992E0,-3.015742302E0,1.345519662E0,3.765830823E0
1.244773542E1,-1.886410832E0,-2.393375397E0,8.933389187E-1,3.175664661E0
1.245560895E1,-1.877635360E0,-1.854593277E0,8.461920023E-1,2.771474639E0
1.246351301E1,-1.775882483E0,-1.387891769E0,1.026381135E0,2.476582401E0
1.247144758E1,-1.472797990E0,-1.230120659E0,1.299383998E0,2.317483447E0
1.247944318E1,-1.103351355E0,-1.141982079E0,1.743542790E0,2.358272406E0
1.248737775E1,-7.089157104E-1,-1.009037971E0,2.436050653E0,2.730395923E0
1.249525129E1,-7.591718435E-1,-8.780012131E-1,3.148037195E0,3.355199875E0
1.250321638E1,-1.041417241E0,-6.356229782E-1,3.652410269E0,3.850800853E0
1.251108991E1,-1.276017547E0,-3.334541321E-1,3.944882154E0,4.159508102E0
1.251908552E1,-1.372033477E0,1.541709900E-1,3.659369469E0,3.911167276E0
1.252692853E1,-1.394804358E0,4.985570908E-1,3.237649918E0,3.560395394E0
1.253483259E1,-1.517202139E0,7.723789215E-1,2.846040010E0,3.316385875E0
1.254279768E1,-1.428582311E0,9.634733200E-1,2.851999283E0,3.332120671E0
1.255070173E1,-1.124264479E0,1.083154202E0,2.661300182E0,3.085403102E0
1.255866682E1,-8.295960426E-1,1.295210361E0,2.496490717E0,2.932279894E0
1.256657087E1,-7.003047466E-1,1.535400391E0,2.489606857E0,3.007660786E0
1.257450544E1,-9.025623798E-1,1.701614857E0,2.481521606E0,3.141347076E0
1.258247053E1,-8.521538973E-1,1.830444813E0,2.637505531E0,3.321615556E0
1.259034406E1,-4.332458973E-1,1.828919411E0,2.907036781E0,3.461720824E0
1.259837018E1,-3.927757740E-1,1.850405693E0,3.171132326E0,3.692472650E0
1.260627424E1,-6.470228434E-1,1.870422840E0,3.266835690E0,3.819598877E0
1.261414777E1,-1.100471139E0,2.070007801E0,3.432677269E0,4.156830795E0
1.262211286E1,-1.376914382E0,2.406991005E0,3.341516972E0,4.342261460E0
1.263001691E1,-1.919059277E0,2.751683235E0,3.423190117E0,4.792992772E0
