,seconds_elapsed,z,y,x
3,383628286E1;3,256477118E-1;-4,784282446E-1;-1,875464439E0;1,962729447E0
3,384128676E1;3,031206429E-1;-4,807634950E-1;-1,654379845E0;1,749282234E0
3,384627458E1;2,606212497E-1;-5,204956532E-1;-1,443387985E0;1,556344447E0
3,385127770E1;2,276809663E-1;-5,497835875E-1;-1,206557274E0;1,345318204E0
3,385628083E1;2,250297368E-1;-6,192432642E-1;-9,701366425E-1;1,172717233E0
3,386128395E1;2,258202583E-1;-6,931568384E-1;-7,986440659E-1;1,081338770E0
3,386631447E1;2,626051903E-1;-7,306231260E-1;-6,321840286E-1;1,001213406E0
3,387131895E1;3,771317601E-1;-7,270812988E-1;-3,534774780E-1;8,920885085E-1
3,387632343E1;4,425545335E-1;-6,251295805E-1;-2,234573364E-1;7,978563083E-1
3,388132791E1;4,928072691E-1;-5,108851790E-1;-8,644390106E-2;7,150770718E-1
3,388631744E1;4,896709323E-1;-3,938667774E-1;1,963043213E-1;6,583646762E-1
3,389132114E1;4,710628986E-1;-2,811440229E-1;2,968044281E-1;6,237267708E-1
3,389632484E1;4,112267494E-1;-3,067384958E-1;2,918558121E-1;5,902336481E-1
3,390132864E1;3,974335492E-1;-3,557647467E-1;2,677450180E-1;5,968327870E-1
3,390632989E1;4,142687023E-1;-3,806502223E-1;1,671266556E-1;5,868939158E-1
3,391133354E1;4,412632585E-1;-4,150220752E-1;-6,251144409E-2;6,089862616E-1
3,391633713E1;3,716782331E-1;-3,537476063E-1;-2,056388855E-1;5,527833474E-1
3,392134078E1;2,674556971E-1;-2,686624527E-1;-3,054237366E-1;4,868220643E-1
3,392634999E1;1,942587942E-1;-2,123254538E-1;-3,882369995E-1;4,832665364E-1
3,393135390E1;7,289028913E-2;-1,487028599E-1;-4,613132477E-1;4,901381920E-1
3,393635781E1;-4,916860163E-2;-8,258748055E-2;-4,936056137E-1;5,028764711E-1
3,394136171E1;-1,090917438E-1;-3,547394276E-2;-5,809183121E-1;5,921363817E-1
3,394635406E1;-1,271928102E-1;-1,231110096E-2;-6,466398239E-1;6,591453831E-1
3,395135739E1;-1,276502013E-1;-1,063740253E-2;-7,841377258E-1;7,945311204E-1
3,395636072E1;-9,568929672E-2;4,113459587E-2;-8,784561157E-1;8,846093170E-1
3,396136406E1;-2,095833421E-2;9,958529472E-2;-9,032773972E-1;9,089920456E-1
3,396634484E1;9,961813688E-2;1,670793295E-1;-9,328384399E-1;9,529044184E-1
3,397134708E1;2,353774905E-1;2,580685616E-1;-9,551744461E-1;1,017034989E0
3,397634921E1;3,865692317E-1;3,652813435E-1;-8,937177658E-1;1,039998883E0
3,398135145E1;5,437076688E-1;4,793192148E-1;-8,419065475E-1;1,110932749E0
3,398639406E1;6,473251581E-1;6,026380062E-1;-8,356161118E-1;1,216740200E0
3,399139828E1;7,071962357E-1;5,988985300E-1;-8,604383469E-1;1,264579026E0
3,399640249E1;7,742491961E-1;6,096285582E-1;-9,259138107E-1;1,352192731E0
3,400140671E1;8,299178481E-1;5,417127609E-1;-9,913320541E-1;1,401768737E0
3,400640395E1;8,192371130E-1;4,936251640E-1;-9,729948044E-1;1,364380497E0
3,401140781E1;8,259331584E-1;4,846063852E-1;-9,188776016E-1;1,327156727E0
3,401641166E1;8,160817027E-1;5,100669861E-1;-8,386440277E-1;1,276511450E0
3,402141557E1;6,864688993E-1;5,100115538E-1;-7,012147903E-1;1,105917500E0
3,402641812E1;5,446836948E-1;4,172706604E-1;-6,454029083E-1;9,419872852E-1
3,403142197E1;4,937568903E-1;2,745169401E-1;-6,686363220E-1;8,753456165E-1
3,403642578E1;4,556152523E-1;1,509574652E-1;-7,492189407E-1;8,897766211E-1
3,404142958E1;3,976893425E-1;9,425854683E-2;-8,439588547E-1;9,377142609E-1
3,404641426E1;3,060075939E-1;1,254264116E-1;-9,073057175E-1;9,656997966E-1
3,405141713E1;2,164614797E-1;1,632118225E-1;-9,106121063E-1;9,501095091E-1
3,405641999E1;1,472024173E-1;1,834659576E-1;-9,472608566E-1;9,760284011E-1
3,406142286E1;1,208291054E-1;2,292793989E-1;-1,012466431E0;1,045110993E0
3,406644833E1;1,072732955E-1;2,577852011E-1;-1,075173378E0;1,110836875E0
3,407145229E1;8,167448640E-2;3,120203018E-1;-1,118666649E0;1,164234711E0
3,407645624E1;1,176578403E-1;3,943036795E-1;-1,214763641E0;1,282563629E0
3,408146026E1;1,624641120E-1;4,281266928E-1;-1,289247513E0;1,368154305E0
3,408646499E1;2,430113405E-1;4,879814386E-1;-1,327804565E0;1,435355482E0
3,409146900E1;3,215247393E-1;4,879738092E-1;-1,402271271E0;1,519164676E0
3,409647302E1;3,726556003E-1;5,431247950E-1;-1,402526855E0;1,549496150E0
3,410147708E1;4,238772690E-1;5,722290277E-1;-1,438709259E0;1,605304436E0
3,410647437E1;4,689792395E-1;6,112833023E-1;-1,462901115E0;1,653386971E0
3,411147807E1;5,036037564E-1;6,055214405E-1;-1,405762672E0;1,611347774E0
3,411648176E1;5,011605620E-1;6,458961964E-1;-1,293724060E0;1,530380916E0
3,412148546E1;4,490731061E-1;6,581904888E-1;-1,215400696E0;1,453299771E0
3,412649151E1;3,946466446E-1;6,782718897E-1;-1,177941322E0;1,415395524E0
3,413149531E1;2,974274457E-1;7,036367655E-1;-1,166918755E0;1,394728347E0
3,413649911E1;1,891351491E-1;6,720654964E-1;-1,146390915E0;1,342257898E0
3,414150286E1;1,414914280E-1;5,784267187E-1;-1,149805069E0;1,294854814E0
3,414648130E1;1,311029941E-1;5,496224165E-1;-1,162757874E0;1,292779435E0
3,415148380E1;8,195219934E-2;5,639930964E-1;-1,185212135E0;1,315116794E0
3,415648635E1;5,981653929E-3;6,145603657E-1;-1,162165642E0;1,314666955E0
3,416148885E1;-5,447134376E-2;6,247663498E-1;-1,079350471E0;1,248317892E0
3,416650718E1;-1,077521145E-1;6,210662127E-1;-1,023023605E0;1,201628502E0
3,417151052E1;-1,762692034E-1;5,987002850E-1;-9,883995056E-1;1,168951002E0
3,417651385E1;-2,103972435E-1;5,911707878E-1;-9,802598953E-1;1,163898347E0
3,418151718E1;-2,197160125E-1;5,864925385E-1;-9,196157455E-1;1,112628304E0
3,418650520E1;-1,897461116E-1;5,605918169E-1;-8,591442108E-1;1,043261974E0
3,419150770E1;-1,706910431E-1;5,493022203E-1;-7,509784698E-1;9,459582568E-1
3,419651026E1;-1,385007501E-1;5,907176733E-1;-6,477851868E-1;8,875558999E-1
3,420151281E1;-1,359100938E-1;6,152321100E-1;-5,806217194E-1;8,567985083E-1
3,420654822E1;-1,048186719E-1;6,300915480E-1;-5,661764145E-1;8,535561172E-1
3,421155244E1;-1,332205534E-2;6,327927113E-1;-5,421295166E-1;8,333717690E-1
3,421655661E1;4,119938612E-2;7,116574049E-1;-5,012521744E-1;8,714398394E-1
3,422156083E1;1,259746104E-1;7,326440811E-1;-4,483528137E-1;8,681343200E-1
3,422655776E1;1,619025916E-1;8,201320171E-1;-4,025745392E-1;9,278444020E-1
3,423156161E1;1,941242516E-1;9,427025318E-1;-4,356603622E-1;1,056490530E0
3,423656541E1;2,275949717E-1;9,925771952E-1;-5,307474136E-1;1,148347411E0
3,424156926E1;2,677157819E-1;1,039219975E0;-6,518449783E-1;1,255608129E0
3,424656447E1;3,530731499E-1;1,070856810E0;-8,132848740E-1;1,390261573E0
3,425156786E1;3,856981695E-1;1,113953948E0;-9,384622574E-1;1,506773999E0
3,425657124E1;4,058934152E-1;1,180417657E0;-1,077669144E0;1,649092506E0
3,426157468E1;4,131679833E-1;1,287148356E0;-1,166329384E0;1,785436335E0
3,426659343E1;4,425371587E-1;1,338557005E0;-1,214134216E0;1,860563325E0
3,427159765E1;4,065549970E-1;1,363732696E0;-1,259516716E0;1,900377907E0
3,427660182E1;3,546855748E-1;1,396483541E0;-1,252323151E0;1,909000107E0
3,428160598E1;3,052379489E-1;1,389193535E0;-1,152032852E0;1,830357499E0
3,428660119E1;2,026612759E-1;1,313149452E0;-9,874954224E-1;1,655469808E0
3,429160489E1;8,976310492E-2;1,204553843E0;-8,019170761E-1;1,449854604E0
3,429660859E1;5,290484428E-2;1,079949141E0;-5,761375427E-1;1,225162657E0
3,430161234E1;1,131606102E-2;9,391938448E-1;-2,670888901E-1;9,764986465E-1
3,430661354E1;-7,254889607E-2;8,132935762E-1;9,646987915E-2;8,222020561E-1
3,431161713E1;-1,311534345E-1;6,993963718E-1;5,097789764E-1;8,753462819E-1
3,431662078E1;-1,257056892E-1;5,492858887E-1;8,651924133E-1;1,032508993E0
3,432162437E1;-9,628999233E-2;4,178470373E-1;1,148488045E0;1,225925242E0
3,432662979E1;-9,939980507E-2;3,381744623E-1;1,436419487E0;1,479034560E0
3,433163348E1;-7,172963023E-2;3,076902628E-1;1,628562927E0;1,658926052E0
3,433663718E1;1,353111863E-2;2,832359076E-1;1,739422798E0;1,762383994E0
3,434164088E1;8,462294936E-2;2,722121477E-1;1,656625748E0;1,680972744E0
3,434662932E1;1,057871282E-1;3,684853315E-1;1,748783112E0;1,790311349E0
3,435163229E1;2,460521162E-1;4,240013361E-1;1,826565742E0;1,891206279E0
3,435663520E1;4,610029459E-1;3,264089823E-1;1,772696495E0;1,860515897E0
3,436163812E1;6,943134069E-1;1,195694208E-1;1,938884735E0;2,062920738E0
3,436666166E1;9,435267448E-1;2,158832550E-2;2,157210350E0;2,354626354E0
3,437166567E1;1,098728657E0;4,676651955E-2;2,494464874E0;2,726123031E0
3,437666963E1;1,142107129E0;3,974902630E-2;2,902538300E0;3,119409761E0
3,438167359E1;1,157649755E0;2,975618839E-2;3,244918823E0;3,445364503E0
3,438666697E1;1,146739721E0;-6,927216053E-2;3,662927628E0;3,838860433E0
3,439167041E1;1,113972545E0;-2,619060278E-1;4,060882568E0;4,219039800E0
3,439667385E1;8,845192194E-1;-4,475669861E-1;4,403044701E0;4,513257481E0
3,440167729E1;5,227881074E-1;-7,032993436E-1;4,821229935E0;4,900224021E0
3,440665692E1;3,013036251E-1;-1,027074099E0;5,064275742E0;5,176152419E0
3,441165916E1;8,757108450E-2;-1,357364416E0;5,122993469E0;5,300487613E0
3,441666140E1;-1,184532344E-1;-1,615793824E0;5,079118729E0;5,331253878E0
3,442166364E1;-3,364371657E-1;-1,726148248E0;4,918529510E0;5,223476839E0
3,442669885E1;-5,844500065E-1;-1,765941978E0;4,641541481E0;5,000404003E0
3,443170276E1;-7,384527922E-1;-1,781561375E0;4,140789986E0;4,567867682E0
3,443670661E1;-7,506762743E-1;-1,699209332E0;3,488457680E0;3,952235343E0
3,444171046E1;-7,301145792E-1;-1,535947204E0;2,768548965E0;3,249163659E0
3,444669947E1;-6,861541271E-1;-1,253386974E0;2,158162117E0;2,588329600E0
3,445170260E1;-7,029725313E-1;-9,691089392E-1;1,640371323E0;2,030802943E0
3,445670578E1;-6,812450290E-1;-7,808553576E-1;1,169368744E0;1,562451003E0
3,446170890E1;-6,558808684E-1;-6,523362994E-1;7,782764435E-1;1,208898914E0
3,446672020E1;-6,320114136E-1;-5,234848857E-1;3,040046692E-1;8,751535244E-1
3,447172374E1;-5,735171437E-1;-4,178256989E-1;-1,125097275E-1;7,184418331E-1
3,447672729E1;-5,122436285E-1;-3,634308577E-1;-4,524459839E-1;7,740690483E-1
3,448173088E1;-4,960620999E-1;-3,022441864E-1;-7,687025070E-1;9,635002333E-1
3,448673713E1;-4,624369144E-1;-2,384256124E-1;-9,992284775E-1;1,126566564E0
3,449174088E1;-3,627792001E-1;-2,595852613E-1;-1,120309830E0;1,205855452E0
3,449674453E1;-2,463899255E-1;-3,144600391E-1;-1,151282310E0;1,218623843E0
3,450174822E1;-1,914368868E-1;-3,137584925E-1;-1,049227715E0;1,111742448E0
3,450675676E1;-2,201599479E-1;-3,191559315E-1;-9,338731766E-1;1,011162708E0
3,451176067E1;-2,991245389E-1;-3,996641636E-1;-7,811536789E-1;9,270426115E-1
3,451676463E1;-3,811022043E-1;-5,885603428E-1;-5,120248795E-1;8,682232688E-1
3,452176854E1;-4,336921573E-1;-7,760762572E-1;-2,173633575E-1;9,152213249E-1
3,452676848E1;-5,584237576E-1;-9,528250098E-1;2,463340759E-3;1,104408738E0
3,453177218E1;-6,445461512E-1;-1,073916435E0;2,314157486E-1;1,273691289E0
3,453677593E1;-7,536942959E-1;-1,218900442E0;4,720087051E-1;1,508829214E0
3,454177968E1;-8,405148387E-1;-1,335790634E0;7,338867188E-1;1,740514731E0
3,454679104E1;-8,913511634E-1;-1,444444776E0;9,668283463E-1;1,953377756E0
3,455179515E1;-9,952217340E-1;-1,447396278E0;1,135033607E0;2,091344921E0
3,455679926E1;-1,097368002E0;-1,462906361E0;1,217149734E0;2,196762397E0
3,456180338E1;-1,154802322E0;-1,520385504E0;1,230116844E0;2,271195266E0
3,456680859E1;-1,172510147E0;-1,567489386E0;1,186014175E0;2,288762251E0
3,457181281E1;-1,213180304E0;-1,573669314E0;1,192601204E0;2,317442382E0
3,457681697E1;-1,232367873E0;-1,510578394E0;1,177988052E0;2,277769416E0
3,458182109E1;-1,280997515E0;-1,438077092E0;1,146918297E0;2,241526697E0
3,458682088E1;-1,302305579E0;-1,365718484E0;1,132839203E0;2,201025093E0
3,459182484E1;-1,340206981E0;-1,341467142E0;1,145242691E0;2,215235804E0
3,459682880E1;-1,270792723E0;-1,314891934E0;1,114650726E0;2,141565125E0
3,460183270E1;-1,134817123E0;-1,245188475E0;1,091346741E0;2,007322084E0
3,460683286E1;-1,044480920E0;-1,136530757E0;1,060914040E0;1,873013922E0
3,461183661E1;-9,630755186E-1;-1,003293633E0;1,013853073E0;1,721049280E0
3,461684036E1;-8,388780951E-1;-9,739679694E-1;8,999719620E-1;1,569165255E0
3,462184406E1;-7,253878117E-1;-9,449630976E-1;7,887830734E-1;1,428748218E0
3,462684604E1;-6,888476610E-1;-8,848627806E-1;8,405942917E-1;1,401460668E0
3,463184973E1;-6,455680728E-1;-8,699754477E-1;8,230743408E-1;1,360539153E0
3,463685338E1;-6,436225772E-1;-8,474327326E-1;7,554092407E-1;1,305003977E0
3,464185702E1;-6,320284605E-1;-8,554577231E-1;6,329164505E-1;1,237679734E0
3,464686020E1;-6,412809491E-1;-9,010547400E-1;4,915800095E-1;1,210285836E0
3,465186385E1;-6,231685877E-1;-9,799350500E-1;3,865489960E-1;1,223941141E0
3,465686749E1;-6,115514636E-1;-1,037538171E0;3,034715652E-1;1,242004686E0
3,466187114E1;-6,384908557E-1;-1,021311164E0;2,255125046E-1;1,225399101E0
3,466684755E1;-6,118164062E-1;-9,604063034E-1;1,286993027E-1;1,145976916E0
3,467184984E1;-5,440922976E-1;-8,984436989E-1;-5,151557922E-2;1,051613695E0
3,467685213E1;-4,026467800E-1;-8,716647625E-1;-2,982921600E-1;1,005436274E0
3,468185442E1;-2,592263818E-1;-8,155288696E-1;-5,828123093E-1;1,035353004E0
3,468688770E1;-2,019730806E-1;-7,732924819E-1;-8,475503922E-1;1,164953242E0
3,469189156E1;-1,542698741E-1;-7,016225457E-1;-1,039928436E0;1,263932175E0
3,469689536E1;-1,041769981E-1;-6,821448207E-1;-1,243736267E0;1,422341135E0
3,470189921E1;-5,416393280E-2;-6,137201786E-1;-1,478181839E0;1,601439271E0
3,470690708E1;5,259275436E-3;-6,155837178E-1;-1,690651894E0;1,799242840E0
3,471191114E1;5,508267879E-2;-5,868192911E-1;-1,924273968E0;2,012516158E0
3,471691515E1;1,335518956E-1;-5,458905101E-1;-2,102565765E0;2,176376658E0
3,472191921E1;1,613320708E-1;-5,044192672E-1;-2,251999378E0;2,313432090E0
3,472691692E1;1,814711094E-1;-4,211883545E-1;-2,367916584E0;2,411920468E0
3,473192062E1;2,224946022E-1;-3,914208412E-1;-2,438502312E0;2,479719268E0
3,473692432E1;2,099531293E-1;-3,548998833E-1;-2,468682289E0;2,502883635E0
3,474192802E1;1,746348739E-1;-3,716173172E-1;-2,525519848E0;2,558680768E0
3,474693296E1;9,962350130E-2;-4,221334457E-1;-2,513344765E0;2,550494735E0
3,475193676E1;1,370352507E-2;-4,490520954E-1;-2,527937889E0;2,567548547E0
3,475694057E1;-4,953837395E-2;-4,789661169E-1;-2,538124084E0;2,583396303E0
3,476194432E1;-1,090459228E-1;-5,335580111E-1;-2,476877689E0;2,536039876E0
3,476695505E1;-1,142354012E-1;-5,793615580E-1;-2,413629055E0;2,484816846E0
3,477195921E1;-3,918951750E-2;-6,357275248E-1;-2,228758812E0;2,317984285E0
3,477696333E1;-3,776627779E-2;-5,951939225E-1;-1,958338261E0;2,047137230E0
3,478196744E1;-1,080254316E-1;-5,726560354E-1;-1,592965126E0;1,696214114E0
3,478696208E1;-1,550552249E-1;-5,491483212E-1;-1,278757095E0;1,400294865E0
3,479196572E1;-1,816419959E-1;-6,160172224E-1;-9,557981491E-1;1,151529911E0
3,479696942E1;-2,421653867E-1;-7,041686177E-1;-7,076988220E-1;1,027295060E0
3,480197307E1;-2,800706029E-1;-7,922600508E-1;-5,150423050E-1;9,855882034E-1
3,480695885E1;-3,461932540E-1;-8,182662725E-1;-2,866401672E-1;9,335802308E-1
3,481196161E1;-4,414762855E-1;-8,471900225E-1;-1,300210953E-1;9,641253705E-1
3,481696437E1;-4,500551224E-1;-9,126895666E-1;-1,628112793E-2;1,017750919E0
3,482196713E1;-4,413022995E-1;-9,356065989E-1;1,168203354E-1;1,041035263E0
3,482698812E1;-4,489175081E-1;-9,017136693E-1;2,572841644E-1;1,039619936E0
3,483199182E1;-4,398182034E-1;-8,660023808E-1;3,260898590E-1;1,024565650E0
3,483699552E1;-4,505438805E-1;-8,142692447E-1;2,634792328E-1;9,671843139E-1
3,484199916E1;-4,404600859E-1;-7,536930442E-1;1,748771667E-1;8,903034963E-1
3,484700333E1;-3,783826828E-1;-7,176750898E-1;6,031227112E-2;8,135530464E-1
3,485200708E1;-2,860977650E-1;-6,514045596E-1;-9,929943085E-2;7,183593866E-1
3,485701072E1;-1,733283401E-1;-5,212391019E-1;-2,656593323E-1;6,101703005E-1
3,486201447E1;-8,124792576E-2;-3,462693691E-1;-3,837890625E-1;5,232568642E-1
3,486700791E1;3,879129887E-3;-1,744339466E-1;-4,753360748E-1;5,063463572E-1
3,487201114E1;6,485682726E-2;-6,483328342E-2;-6,361818314E-1;6,427574078E-1
3,487701432E1;2,243125439E-2;-3,896045685E-2;-7,251081467E-1;7,265004492E-1
3,488201744E1;-4,259651899E-2;-3,257989883E-3;-8,140687943E-1;8,151889840E-1
3,488701005E1;-4,695844650E-2;-2,972900867E-2;-9,293985367E-1;9,310588325E-1
3,489201270E1;-5,772787333E-2;-1,782298088E-2;-1,013648987E0;1,015447898E0
3,489701536E1;-1,631397605E-1;-5,687355995E-3;-1,143416405E0;1,155009958E0
3,490201802E1;-2,021298409E-1;5,947828293E-2;-1,347320557E0;1,363696015E0
3,490701718E1;-1,787546277E-1;1,200854778E-1;-1,421810150E0;1,438025675E0
3,491201963E1;-9,307432175E-2;1,834288836E-1;-1,362275124E0;1,377716407E0
3,491702213E1;3,022271395E-2;3,384490013E-1;-1,271894455E0;1,316501669E0
3,492202463E1;1,615550518E-1;5,160155296E-1;-1,088639259E0;1,215527663E0
3,492706333E1;1,405359507E-1;7,044790983E-1;-9,107761383E-1;1,159980313E0
3,493206765E1;3,174787760E-2;8,012428284E-1;-7,383632660E-1;1,090035922E0
3,493707192E1;-8,332711458E-2;7,513680458E-1;-4,876441956E-1;8,996078089E-1
3,494207624E1;-9,193378687E-2;6,742637157E-1;-3,595933914E-1;7,696692710E-1
3,494709098E1;-2,326149940E-1;5,266973972E-1;-2,725954056E-1;6,370464181E-1
3,495209583E1;-3,221030235E-1;4,732184410E-1;-1,546049118E-1;5,929491795E-1
3,495710062E1;-3,786396980E-1;3,840224743E-1;-7,966327667E-2;5,451490799E-1
3,496210546E1;-4,163023233E-1;3,066357374E-1;2,174472809E-2;5,174996938E-1
3,496708124E1;-4,211915731E-1;3,288477659E-1;9,462356567E-2;5,426756063E-1
3,497208458E1;-3,846710920E-1;3,090857267E-1;1,509237289E-1;5,160269445E-1
3,497708796E1;-3,314903378E-1;3,475805521E-1;2,025976181E-1;5,212905899E-1
3,498209135E1;-2,386650443E-1;4,631196260E-1;3,668346405E-1;6,371879196E-1
3,498710624E1;-2,121571302E-1;5,933574438E-1;4,616050720E-1;7,811292765E-1
3,499211020E1;-1,515227556E-1;6,758933067E-1;4,248056412E-1;8,125581458E-1
3,499711411E1;-8,449041843E-2;7,227321863E-1;3,021593094E-1;7,878963715E-1
3,500211807E1;-5,161762238E-5;7,244700193E-1;1,513156891E-1;7,401035396E-1
3,500711755E1;9,564554691E-2;7,533326149E-1;-4,439449310E-2;7,606766529E-1
3,501212124E1;1,459922194E-1;8,337297440E-1;-2,370624542E-1;8,789867014E-1
3,501712494E1;1,872180104E-1;9,279696941E-1;-4,387197495E-1;1,043385526E0
3,502212869E1;1,951627731E-1;1,029416203E0;-6,757774353E-1;1,246780402E0
3,502713010E1;2,149939537E-1;1,131373882E0;-8,836908340E-1;1,451598688E0
3,503213374E1;2,529633641E-1;1,241667151E0;-1,129668236E0;1,697609526E0
3,503713734E1;2,175546885E-1;1,300669670E0;-1,385037422E0;1,912433082E0
3,504214093E1;2,231361270E-1;1,356711388E0;-1,611623764E0;2,118439680E0
3,504714052E1;1,881008744E-1;1,402844787E0;-1,773630619E0;2,269167470E0
3,505214390E1;1,383102536E-1;1,436633468E0;-1,806584358E0;2,312313234E0
3,505714734E1;1,182721257E-1;1,477271676E0;-1,784921169E0;2,319970578E0
3,506215078E1;1,133785844E-1;1,503014445E0;-1,770906448E0;2,325514303E0
3,506715963E1;-8,925116062E-2;1,501833677E0;-1,671204090E0;2,248642540E0
3,507216338E1;-2,984818220E-1;1,396774888E0;-1,517011642E0;2,083601644E0
3,507716702E1;-4,190750122E-1;1,287754416E0;-1,401650429E0;1,948989284E0
3,508217072E1;-5,132828355E-1;1,154971957E0;-1,277112961E0;1,796785186E0
3,508717312E1;-5,976164341E-1;1,050768018E0;-1,207934380E0;1,708907339E0
3,509217671E1;-6,546134949E-1;1,012683153E0;-1,155585289E0;1,670156686E0
3,509718036E1;-6,817116141E-1;9,539722204E-1;-9,668273926E-1;1,519720017E0
3,510218401E1;-6,291585565E-1;9,057179689E-1;-8,117380142E-1;1,369337114E0
3,510719260E1;-5,645009875E-1;9,324933290E-1;-7,238149643E-1;1,308477465E0
3,511219645E1;-5,256926417E-1;1,038989305E0;-6,766138077E-1;1,346721120E0
3,511720031E1;-4,691300392E-1;1,105452061E0;-6,580638885E-1;1,369363112E0
3,512220421E1;-3,392257094E-1;1,120392084E0;-6,442050934E-1;1,336170912E0
3,512720567E1;-2,170738578E-1;1,136759758E0;-6,469917297E-1;1,325874091E0
3,513220937E1;-1,191051602E-1;1,157381415E0;-6,449041367E-1;1,330270320E0
3,513721312E1;-8,110404015E-2;1,197055221E0;-6,451816559E-1;1,362269590E0
3,514221687E1;-8,110958338E-2;1,246662617E0;-6,024017334E-1;1,386951439E0
3,514721562E1;-9,510618448E-2;1,227328897E0;-5,668735504E-1;1,355259026E0
3,515221916E1;-8,231812716E-2;1,215869784E0;-4,596519470E-1;1,302457492E0
3,515722265E1;-1,357750893E-1;1,248251081E0;-3,860855103E-1;1,313631477E0
3,516222614E1;-1,956790090E-1;1,228562832E0;-2,647781372E-1;1,271913664E0
3,516722531E1;-2,333390713E-1;1,228433251E0;-1,340398788E-1;1,257561953E0
3,517222854E1;-2,012278438E-1;1,269212961E0;-8,001995087E-2;1,287554806E0
3,517723182E1;-1,130567789E-1;1,334102750E0;-1,240930557E-1;1,344623021E0
3,518223510E1;-1,707424521E-1;1,384791374E0;-2,014226913E-1;1,409741549E0
3,518724182E1;-3,016793728E-1;1,385206103E0;-1,157045364E-1;1,422390218E0
3,519224526E1;-2,962487936E-1;1,347026944E0;8,018779755E-2;1,381548052E0
3,519724874E1;-2,521756887E-1;1,379872322E0;1,635332108E-1;1,412226368E0
3,520225218E1;-2,709573507E-1;1,378159046E0;2,062044144E-1;1,419598712E0
3,520725708E1;-2,170118093E-1;1,320106864E0;3,278522491E-1;1,377411832E0
3,521226062E1;-1,849359274E-1;1,334679842E0;5,259380341E-1;1,446437829E0
3,521726416E1;-1,999216676E-1;1,323537469E0;7,117729187E-1;1,516027966E0
3,522226765E1;-1,911569238E-1;1,257659793E0;9,475679398E-1;1,586232683E0
3,522725947E1;-1,373781562E-1;1,158321857E0;1,147188187E0;1,636038819E0
3,523226244E1;-6,467646360E-2;1,132888794E0;1,392138481E0;1,796014926E0
3,523726536E1;-5,602002144E-3;1,111687422E0;1,617910385E0;1,963037015E0
3,524226833E1;1,197992563E-1;1,032563567E0;1,764821053E0;2,048202317E0
3,524728322E1;1,957058907E-1;9,913779497E-1;1,880944252E0;2,135200767E0
3,525228676E1;2,839450240E-1;9,743338823E-1;1,844351768E0;2,105132950E0
3,525729031E1;4,201533794E-1;9,413558245E-1;1,686364174E0;1,976487738E0
3,526229385E1;7,044392228E-1;7,739573717E-1;1,442930222E0;1,782496075E0
3,526730171E1;9,934310913E-1;5,669103861E-1;1,271830559E0;1,710510359E0
3,527230552E1;1,228825808E0;3,166126013E-1;9,454097748E-1;1,582420945E0
3,527730921E1;1,409402609E0;-3,996014595E-2;6,740465164E-1;1,562802365E0
3,528231296E1;1,500512719E0;-3,697969913E-1;5,913381577E-1;1,654680952E0
